% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.198573402e+002 +2.198573402e+002 +2.106473402e+002 +2.106473402e+002 +3.1994e-001 +3.5239e+000 -2.6399e+000 +2.8099e+000 +2.6900e+000 +3.0763e+000 +2.5617e+000 -3.7877e+000 +1.4412e+000 +2.5944e+000
2 +1.975331296e+002 +1.975331296e+002 +1.883231296e+002 +1.883231296e+002 +2.1275e-001 +3.3404e+000 -1.9303e+000 +2.1831e+000 +3.1751e+000 +5.2722e+000 +2.1350e+000 +1.1934e+000 +2.0005e+000 +4.0883e+000
6 +1.790405576e+002 +1.790405576e+002 +1.698305576e+002 +1.698305576e+002 +4.4538e-001 +4.2627e+000 +5.7005e+000 -7.8466e-001 -1.8849e-001 -3.6059e+000 +1.0471e+001 -3.9681e-001 +6.7563e+000 +3.4402e+000
11 +1.730112290e+002 +1.730112290e+002 +1.638012290e+002 +1.638012290e+002 +1.3029e-001 +4.6793e+000 -2.3327e+000 +2.5593e+000 +5.2998e+000 +1.0342e+001 -4.4771e-001 -5.0324e-001 +2.8596e+000 -3.2719e-001
16 +1.580604752e+002 +1.580604752e+002 +1.488504752e+002 +1.488504752e+002 +3.6150e-001 +3.7658e-001 -3.3656e+000 +3.7094e+000 +4.3988e+000 +7.7369e+000 +4.9503e+000 +3.7435e+000 +6.9930e+000 +4.6800e+000
19 +1.469992433e+002 +1.469992433e+002 +1.377892433e+002 +1.377892433e+002 -1.0563e+000 +4.7625e+000 +3.8138e-001 +4.5553e+000 +1.0452e+001 +1.5218e+000 +4.8540e+000 +1.5715e+000 +4.7182e+000 +3.0653e-001
23 +1.222142562e+002 +1.222142562e+002 +1.130042562e+002 +1.130042562e+002 +4.3289e+000 +4.7958e+000 -6.6797e+000 +4.4096e+000 -2.2505e+000 +7.5942e+000 +1.1104e+000 +2.8764e+000 -1.4076e-001 -2.7713e+000
64 +7.401199968e+001 +7.401199968e+001 +6.480199968e+001 +6.480199968e+001 -5.8691e-001 +7.2499e+000 +3.4028e+000 +6.6540e+000 +2.4729e+000 +5.1423e+000 +4.6894e+000 +2.7754e+000 +4.4534e+000 -2.4044e+000
79 +3.867249241e+001 +3.867249241e+001 +2.946249241e+001 +2.946249241e+001 +7.6868e+000 -3.4126e-001 +9.4357e+000 +1.0838e+001 -5.0334e+000 +4.7464e-001 +4.3805e+000 +2.8923e+000 +5.6851e+000 -6.2961e+000
103 +2.177144607e+001 +2.177144607e+001 +1.256144607e+001 +1.256144607e+001 +7.6518e+000 +5.9108e+000 -7.6842e-001 +6.0315e+000 -6.6374e+000 +7.1991e+000 +3.7261e+000 +3.9681e+000 +4.9936e+000 -8.6245e+000
190 +1.336693614e+001 +1.336693614e+001 +4.156936145e+000 +4.156936145e+000 +5.8361e+000 +5.6918e+000 +8.3963e+000 +7.0602e+000 -2.3661e+000 +3.7121e+000 +5.5099e+000 +4.7649e+000 +5.0847e+000 -6.6947e+000
192 +8.824787206e+000 +8.824787206e+000 -3.852127938e-001 -3.852127938e-001 +4.2033e+000 +4.1908e+000 +6.1263e+000 +5.6082e+000 -6.0144e+000 +6.2768e+000 +3.4956e+000 +6.0842e+000 +2.0359e+001 -6.1407e+000
204 +1.352529181e+000 +1.352529181e+000 -7.857470819e+000 -7.857470819e+000 +1.0593e+001 +1.1572e+001 +6.5905e+000 +6.7887e+000 -4.5139e+000 +9.3876e+000 +9.3900e+000 +8.0531e+000 +3.4074e+001 -1.2001e+001
255 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +1.2504e+001 +6.6830e+000 +6.7148e+000 +7.7299e+000 -6.3651e+000 +5.8563e+000 +9.0853e+000 +1.0905e+001 +6.9842e+000 -1.1961e+001
556336 +1.#INF00000e+000 +0.000000000e+000 +1.#INF00000e+000 -9.210000000e+000 +5.0814e+287 +7.1650e+294 -1.0994e+286 -3.1581e+279 -3.3656e+296 -5.7506e+307 +9.5873e+298 +1.0461e+306 +2.0580e+298 +4.0428e+304
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.391050611e+002 +3.391050611e+002 +9.950950611e+002 +9.950950611e+002 -2.9489e-001 +5.5714e+000 -9.3021e-001 -1.4086e+000 +7.1140e+000 -2.8473e+000 -6.3058e-001 +1.6504e+000 +2.1281e+001 -3.5726e+000
2 +1.830930782e+002 +1.830930782e+002 +8.390830782e+002 +8.390830782e+002 -2.1153e+000 +6.2978e+000 +2.8532e+000 -4.5048e+000 +3.0262e+000 +1.4283e+000 +2.2663e+000 +2.4113e-001 -2.4018e+000 -6.1387e+000
5 +1.247187276e+002 +1.247187276e+002 +7.807087276e+002 +7.807087276e+002 -2.5916e+000 +3.8621e+000 -3.4506e+000 -3.5887e+000 +9.0987e-001 -6.2645e+000 +6.0318e-002 +5.0598e+000 -3.0948e-001 -4.1657e+000
7 +1.215791268e+002 +1.215791268e+002 +7.775691268e+002 +7.775691268e+002 -3.9589e+000 +3.9963e+000 +7.9294e-001 -4.7211e+000 +7.0372e+000 -1.4643e+001 -3.6200e+000 +5.1735e+000 -1.6668e+000 -4.5313e+000
9 +7.865612350e+001 +7.865612350e+001 +7.346461235e+002 +7.346461235e+002 -2.8545e+000 +1.4436e+000 -1.7366e+000 -3.8465e+000 +2.0772e+000 -4.1999e+000 -4.2534e+000 +5.6025e+000 -3.4575e+000 -8.4321e+000
52 +7.452908020e+001 +7.452908020e+001 +7.305190802e+002 +7.305190802e+002 -5.8583e+000 +1.1227e+000 -4.0348e+000 -7.0298e+000 +5.3198e-001 -1.0535e+001 -2.9018e+000 +4.4823e+000 -1.1593e+001 -5.3090e+000
