% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.355081849e+002 +2.355081849e+002 +2.185681849e+002 +2.185681849e+002 +9.2302e+000 -1.1255e+000 -4.0622e+000 -7.9476e-001 +1.8658e+000
3 +7.626242958e+001 +7.626242958e+001 +5.932242958e+001 +5.932242958e+001 +3.1204e-001 -3.9648e+000 -4.2542e+000 +2.2260e+000 -8.5523e-001
4 +5.290146547e+001 +5.290146547e+001 +3.596146547e+001 +3.596146547e+001 -1.0406e+000 -1.5507e+000 -5.0018e+000 +3.3134e+000 -2.6903e+000
7 +4.271248405e+001 +4.271248405e+001 +2.577248405e+001 +2.577248405e+001 +2.0572e+000 +2.0529e-001 -3.4430e+000 -1.8697e+000 +4.0786e-001
15 +2.507123786e+001 +2.507123786e+001 +8.131237860e+000 +8.131237860e+000 +1.5465e+000 +2.6450e+000 -7.6672e-001 +1.9014e+000 -9.6009e-001
28 +1.861224060e+001 +1.861224060e+001 +1.672240595e+000 +1.672240595e+000 +8.3583e-001 +5.5484e-001 -3.3525e+000 +3.2196e+000 -5.7535e-001
39 +1.792461823e+001 +1.792461823e+001 +9.846182271e-001 +9.846182271e-001 +1.9974e+000 +1.1867e+000 -3.0474e+000 +1.9463e+000 +2.1391e-001
62 +1.471536525e+001 +1.471536525e+001 -2.224634752e+000 -2.224634752e+000 +1.4040e+000 +3.1545e+000 -2.9692e+000 +2.3662e+000 +6.7720e-001
74 +9.772616835e+000 +9.772616835e+000 -7.167383165e+000 -7.167383165e+000 +3.5674e+000 +1.6086e+000 -1.2108e+000 +2.2251e+000 +1.0924e+000
111 +9.192196885e+000 +9.192196885e+000 -7.747803115e+000 -7.747803115e+000 +3.9494e+000 +2.3622e+000 -1.7855e+000 +1.7754e+000 +8.8821e-004
124 +7.568608347e+000 +7.568608347e+000 -9.371391653e+000 -9.371391653e+000 +2.4146e+000 +1.1883e+000 -2.2080e+000 +2.5627e+000 +3.7414e-001
132 +2.736764939e+000 +2.736764939e+000 -1.420323506e+001 -1.420323506e+001 +2.3142e+000 +2.2248e+000 -2.2672e+000 +2.1064e+000 +1.0472e+000
