% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.946595650e+002 +8.946595650e+002 +8.777195650e+002 +8.777195650e+002 +9.8871e+000 -1.2079e+000
2 +1.156665476e+002 +1.156665476e+002 +9.872654764e+001 +9.872654764e+001 +4.8561e+000 +3.4092e+000
3 +1.572099145e+000 +1.572099145e+000 -1.536790085e+001 -1.536790085e+001 +3.3038e+000 +3.8366e+000
32 +1.443511229e+000 +1.443511229e+000 -1.549648877e+001 -1.549648877e+001 +3.3307e+000 +3.5035e+000
% function evaluation | noise-free fitness - Fopt (1.881000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.288276335e+002 +1.288276335e+002 +1.476376335e+002 +1.476376335e+002 -1.1405e+000 -2.2156e+000
14 +2.022929338e+001 +2.022929338e+001 +3.903929338e+001 +3.903929338e+001 -1.7105e-001 +1.2230e+000
26 +4.268657079e+000 +4.268657079e+000 +2.307865708e+001 +2.307865708e+001 -1.3968e+000 +1.8746e+000
29 +1.514170420e+000 +1.514170420e+000 +2.032417042e+001 +2.032417042e+001 -2.2753e-001 +1.8133e+000
37 +5.728645202e-001 +5.728645202e-001 +1.938286452e+001 +1.938286452e+001 -7.0206e-001 +1.8032e+000
68 +3.755903511e-001 +3.755903511e-001 +1.918559035e+001 +1.918559035e+001 -4.3010e-001 +1.8001e+000
101 +3.638510752e-001 +3.638510752e-001 +1.917385108e+001 +1.917385108e+001 -5.4991e-001 +1.7983e+000
131 +3.629503573e-001 +3.629503573e-001 +1.917295036e+001 +1.917295036e+001 -5.4944e-001 +1.7989e+000
% function evaluation | noise-free fitness - Fopt (2.731500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.614123262e+001 +4.614123262e+001 +3.192912326e+002 +3.192912326e+002 -6.4621e+000 -4.1961e+000
13 +2.348271201e+001 +2.348271201e+001 +2.966327120e+002 +2.966327120e+002 -5.1986e+000 -9.6079e-001
18 +6.141533971e+000 +6.141533971e+000 +2.792915340e+002 +2.792915340e+002 -5.2147e+000 +4.6296e-001
26 +2.622959097e+000 +2.622959097e+000 +2.757729591e+002 +2.757729591e+002 -4.5095e+000 +1.8028e+000
82 +1.314087026e+000 +1.314087026e+000 +2.744640870e+002 +2.744640870e+002 -3.8027e+000 +3.2362e+000
113 +5.858825224e-001 +5.858825224e-001 +2.737358825e+002 +2.737358825e+002 -3.6789e+000 +3.5743e+000
172 +2.704987280e-001 +2.704987280e-001 +2.734204987e+002 +2.734204987e+002 -3.5479e+000 +3.8175e+000
% function evaluation | noise-free fitness - Fopt (3.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.776583142e+003 +1.776583142e+003 +1.813763142e+003 +1.813763142e+003 -4.5716e+000 -1.5210e+001
2 +2.027133149e+002 +2.027133149e+002 +2.398933149e+002 +2.398933149e+002 +6.5522e-001 +2.7613e+000
4 +1.645277589e+002 +1.645277589e+002 +2.017077589e+002 +2.017077589e+002 +2.1503e+000 +1.8272e-001
5 +2.732448653e+001 +2.732448653e+001 +6.450448653e+001 +6.450448653e+001 -7.8780e-002 +1.0517e+000
7 +9.278881125e+000 +9.278881125e+000 +4.645888112e+001 +4.645888112e+001 -1.2121e+000 +1.6328e+000
17 +8.748773488e+000 +8.748773488e+000 +4.592877349e+001 +4.592877349e+001 -1.0152e+000 +1.8827e+000
24 +4.659784187e+000 +4.659784187e+000 +4.183978419e+001 +4.183978419e+001 -1.5467e-002 +1.8001e+000
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.039334383e+002 +8.039334383e+002 +6.560334383e+002 +6.560334383e+002 -5.7405e+000 +1.2444e+001
2 +1.422733446e+002 +1.422733446e+002 -5.626655367e+000 -5.626655367e+000 +1.4619e+000 -4.8782e+000
3 +3.368176838e+001 +3.368176838e+001 -1.142182316e+002 -1.142182316e+002 +2.0677e+000 -3.7868e+000
9 +3.298617360e+001 +3.298617360e+001 -1.149138264e+002 -1.149138264e+002 -5.8152e-001 -2.4532e+000
17 +1.153280075e+001 +1.153280075e+001 -1.363671992e+002 -1.363671992e+002 +1.1219e+000 -3.0095e+000
49 +9.647803276e+000 +9.647803276e+000 -1.382521967e+002 -1.382521967e+002 +8.9617e-001 -2.9728e+000
55 +8.895331632e+000 +8.895331632e+000 -1.390046684e+002 -1.390046684e+002 +1.0283e+000 -2.9545e+000
57 +4.314565188e+000 +4.314565188e+000 -1.435854348e+002 -1.435854348e+002 +9.9545e-001 -2.8304e+000
109 +4.145660228e+000 +4.145660228e+000 -1.437543398e+002 -1.437543398e+002 +9.7901e-001 -2.7972e+000
134 +4.072200324e+000 +4.072200324e+000 -1.438277997e+002 -1.438277997e+002 +9.7827e-001 -2.8078e+000
% function evaluation | noise-free fitness - Fopt (-6.080000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.266683735e+003 +1.266683735e+003 +1.260603735e+003 +1.260603735e+003 -1.3740e+001 +4.8441e+000
2 +4.581568603e+001 +4.581568603e+001 +3.973568603e+001 +3.973568603e+001 -3.1675e+000 +8.2129e-001
13 +2.567360581e+000 +2.567360581e+000 -3.512639419e+000 -3.512639419e+000 -1.4511e+000 +1.8945e+000
48 +1.569686103e+000 +1.569686103e+000 -4.510313897e+000 -4.510313897e+000 -1.1351e-002 +2.0415e+000
72 +1.468056419e+000 +1.468056419e+000 -4.611943581e+000 -4.611943581e+000 +3.2778e-001 +1.9923e+000
80 +7.919657499e-001 +7.919657499e-001 -5.288034250e+000 -5.288034250e+000 +1.1987e+000 +2.0547e+000
95 +4.055437485e-001 +4.055437485e-001 -5.674456251e+000 -5.674456251e+000 +2.9164e-001 +2.0298e+000
216 +3.898823374e-001 +3.898823374e-001 -5.690117663e+000 -5.690117663e+000 +3.8065e-001 +2.0328e+000
217 +2.965660400e-001 +2.965660400e-001 -5.783433960e+000 -5.783433960e+000 +4.2946e-001 +2.0429e+000
% function evaluation | noise-free fitness - Fopt (2.431100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.135885009e+002 +1.135885009e+002 +3.566985009e+002 +3.566985009e+002 -3.0818e-001 +4.0363e+000
3 +6.534360670e+001 +6.534360670e+001 +3.084536067e+002 +3.084536067e+002 +6.3672e-001 +2.2796e+000
19 +1.421110105e+001 +1.421110105e+001 +2.573211010e+002 +2.573211010e+002 -1.3827e+000 -1.0066e-001
34 +2.499143455e+000 +2.499143455e+000 +2.456091435e+002 +2.456091435e+002 -3.1204e+000 -1.0925e+000
% function evaluation | noise-free fitness - Fopt (-1.436200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.725685299e+002 +1.725685299e+002 +2.894852991e+001 +2.894852991e+001 +1.7176e+000 +1.4857e+000
4 +1.298910880e+002 +1.298910880e+002 -1.372891204e+001 -1.372891204e+001 +6.7460e-001 +1.8449e+000
6 +4.459685662e+001 +4.459685662e+001 -9.902314338e+001 -9.902314338e+001 +1.6531e-001 +5.2135e+000
13 +3.590510682e+001 +3.590510682e+001 -1.077148932e+002 -1.077148932e+002 +1.9839e+000 +5.0709e+000
14 +2.320377602e+001 +2.320377602e+001 -1.204162240e+002 -1.204162240e+002 -3.5704e+000 +3.6518e+000
30 +2.259640905e+001 +2.259640905e+001 -1.210235909e+002 -1.210235909e+002 -2.0712e+000 +3.9206e+000
42 +2.136634629e+001 +2.136634629e+001 -1.222536537e+002 -1.222536537e+002 -1.1751e+000 +3.8733e+000
45 +5.144455017e+000 +5.144455017e+000 -1.384755450e+002 -1.384755450e+002 -2.2426e+000 +3.6578e+000
93 +4.457284391e+000 +4.457284391e+000 -1.391627156e+002 -1.391627156e+002 -4.3702e+000 +2.4970e+000
115 +2.535471279e+000 +2.535471279e+000 -1.410845287e+002 -1.410845287e+002 -1.3054e+000 +4.0492e+000
131 +1.580994427e+000 +1.580994427e+000 -1.420390056e+002 -1.420390056e+002 -1.7913e+000 +3.7929e+000
