% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.769833423e+001 +7.769833423e+001 -9.223016658e+002 -9.223016658e+002 -5.3918e+000 +4.3007e+000 -3.7270e+000 -2.7073e+000 +9.0013e-001
4 +5.421949770e+001 +5.421949770e+001 -9.457805023e+002 -9.457805023e+002 -2.6870e+000 +3.0722e+000 +5.5786e+000 -3.1677e+000 -2.1484e+000
21 +6.835705409e+000 +6.835705409e+000 -9.931642946e+002 -9.931642946e+002 -2.4482e+000 +3.6362e+000 -6.6804e-001 -3.5205e+000 -7.4052e-001
65 +2.523767675e+000 +2.523767675e+000 -9.974762323e+002 -9.974762323e+002 -2.2787e+000 +4.1643e+000 -3.4134e-001 -3.6225e+000 -1.2729e+000
185 +2.172683432e+000 +2.172683432e+000 -9.978273166e+002 -9.978273166e+002 -3.5270e+000 +3.5259e+000 -5.0986e-001 -3.4098e+000 -1.3422e+000
619 +2.062440486e+000 +2.062440486e+000 -9.979375595e+002 -9.979375595e+002 -4.5900e+000 +2.9035e+000 +3.8653e+000 -4.1017e+000 -9.8710e-001
630 +2.038707967e+000 +2.038707967e+000 -9.979612920e+002 -9.979612920e+002 -4.2818e+000 +2.7721e+000 +3.8696e+000 -4.4406e+000 -1.2247e+000
698 +1.971391586e+000 +1.971391586e+000 -9.980286084e+002 -9.980286084e+002 -4.5086e+000 +2.8865e+000 +3.6393e+000 -4.4647e+000 -9.4435e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.662228366e+002 +1.662228366e+002 +1.166222837e+003 +1.166222837e+003 -2.0097e+000 +1.5959e+000 +5.6971e+000 +1.3898e+001 -2.1766e-001
2 +5.925291017e+001 +5.925291017e+001 +1.059252910e+003 +1.059252910e+003 -3.3206e-002 +2.0879e+000 -1.0898e+000 +9.4622e-001 +2.2649e+000
4 +2.933880169e+001 +2.933880169e+001 +1.029338802e+003 +1.029338802e+003 +2.6101e+000 +1.7064e+000 +1.8270e+000 +1.0419e+000 +2.0548e+000
55 +2.845935455e+001 +2.845935455e+001 +1.028459355e+003 +1.028459355e+003 +1.0373e+000 +2.7834e+000 -1.4630e+000 +1.8678e+000 +2.7490e-001
