% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.168419643e+007 +6.168419643e+007 +6.168427270e+007 +6.168427270e+007 -1.4624e+000 -1.0304e+001 +5.0460e+000 +7.3997e-001 -4.7316e+000
2 +1.656379994e+007 +1.656379994e+007 +1.656387621e+007 +1.656387621e+007 -5.5709e+000 +5.2212e+000 +5.2173e+000 +1.4524e-001 -4.5856e+000
3 +3.790547197e+003 +3.790547197e+003 +3.866817197e+003 +3.866817197e+003 -9.2228e+000 -2.2221e+000 -8.1195e-001 +1.9632e+000 -5.8372e+000
45 +1.033988367e+003 +1.033988367e+003 +1.110258367e+003 +1.110258367e+003 -5.6616e+000 +1.2640e+000 +5.9370e+000 -1.1947e+000 -4.3438e+000
95 +7.113665839e+002 +7.113665839e+002 +7.876365839e+002 +7.876365839e+002 -3.7653e+000 +6.8450e-001 +4.0518e+000 -1.4564e+000 -6.3096e+000
210 +1.936942878e+002 +1.936942878e+002 +2.699642878e+002 +2.699642878e+002 -4.1447e+000 +1.6721e+000 +2.1761e+000 -4.2360e+000 -8.5802e+000
257 +1.202987076e+002 +1.202987076e+002 +1.965687076e+002 +1.965687076e+002 -4.6882e+000 +1.3624e-001 +1.8036e+000 -1.2849e+000 -9.6091e+000
4053552 +1.202254217e+002 +1.202254217e+002 +1.964954217e+002 +1.964954217e+002 -2.8596e+000 +2.9471e+000 +2.6192e+000 -7.9651e+000 -8.1968e-001
4119794 +1.174579275e+002 +1.174579275e+002 +1.937279275e+002 +1.937279275e+002 -2.8388e+000 +2.8862e+000 +2.5475e+000 -7.8866e+000 -9.3359e-001
4148420 +1.141711813e+002 +1.141711813e+002 +1.904411813e+002 +1.904411813e+002 -2.1093e+000 +2.7527e+000 +2.5781e+000 -7.8789e+000 -4.0650e-001
4152134 +1.117932135e+002 +1.117932135e+002 +1.880632135e+002 +1.880632135e+002 -2.0615e+000 +2.6810e+000 +2.5130e+000 -7.8248e+000 -2.5513e-001
4153468 +1.083156785e+002 +1.083156785e+002 +1.845856785e+002 +1.845856785e+002 -1.6735e+000 +2.5784e+000 +2.4419e+000 -7.7090e+000 -6.6002e-001
4153599 +1.040285376e+002 +1.040285376e+002 +1.802985376e+002 +1.802985376e+002 -1.2727e+000 +2.3743e+000 +2.1410e+000 -7.6787e+000 -4.0862e-001
4261495 +1.022608878e+002 +1.022608878e+002 +1.785308878e+002 +1.785308878e+002 -7.3526e-001 +2.2152e+000 +1.6158e+000 -7.9319e+000 -9.3380e-002
4319577 +9.999860026e+001 +9.999860026e+001 +1.762686003e+002 +1.762686003e+002 -9.5933e-001 +2.2093e+000 +1.6487e+000 -7.7931e+000 -3.9553e-001
4396990 +9.772222437e+001 +9.772222437e+001 +1.739922244e+002 +1.739922244e+002 -1.1149e+000 +2.1614e+000 +1.5827e+000 -7.6920e+000 -5.0787e-001
4473424 +9.549495690e+001 +9.549495690e+001 +1.717649569e+002 +1.717649569e+002 -1.1692e+000 +2.1109e+000 +1.5286e+000 -7.5834e+000 -7.3463e-001
4532157 +9.332103272e+001 +9.332103272e+001 +1.695910327e+002 +1.695910327e+002 -1.4508e+000 +2.0848e+000 +1.4523e+000 -7.4518e+000 -1.1394e+000
4614289 +9.120053586e+001 +9.120053586e+001 +1.674705359e+002 +1.674705359e+002 -1.6136e+000 +2.0471e+000 +1.4058e+000 -7.3399e+000 -1.3401e+000
4674091 +8.912472476e+001 +8.912472476e+001 +1.653947248e+002 +1.653947248e+002 -1.8024e+000 +2.0004e+000 +1.3048e+000 -7.2598e+000 -1.4412e+000
4745361 +8.709550329e+001 +8.709550329e+001 +1.633655033e+002 +1.633655033e+002 -1.9085e+000 +1.9638e+000 +1.2598e+000 -7.1581e+000 -1.6702e+000
4831481 +8.511315887e+001 +8.511315887e+001 +1.613831589e+002 +1.613831589e+002 -2.1086e+000 +1.9258e+000 +1.1675e+000 -7.0713e+000 -1.8586e+000
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.761741405e+006 +1.761741405e+006 +1.761718855e+006 +1.761718855e+006 +1.9088e+000 -3.7437e+000 -2.4496e+000 +2.3121e+000 -3.7536e+000
7 +4.413044374e+005 +4.413044374e+005 +4.412818874e+005 +4.412818874e+005 +2.5561e+000 -2.8196e+000 -4.1711e+000 +3.0093e-002 -1.4837e+000
23 +3.608197355e+002 +3.608197355e+002 +3.382697355e+002 +3.382697355e+002 +2.9654e+000 -5.9277e+000 +1.6092e+000 -7.5231e+000 -5.4117e-001
335 +1.640010847e+002 +1.640010847e+002 +1.414510847e+002 +1.414510847e+002 +7.2099e+000 -6.4705e+000 -1.6761e+000 +1.1267e+000 +4.8045e+000
442 +1.126965858e+002 +1.126965858e+002 +9.014658584e+001 +9.014658584e+001 +5.2853e+000 -6.2218e+000 -1.5088e-001 +1.1358e+000 +3.6522e+000
1096 +9.599795624e+001 +9.599795624e+001 +7.344795624e+001 +7.344795624e+001 +4.7079e+000 -2.9237e+000 +1.1822e+000 +7.8691e-003 +3.8702e+000
1176 +8.401730999e+001 +8.401730999e+001 +6.146730999e+001 +6.146730999e+001 +4.7276e+000 -3.2846e+000 +1.3511e+000 -3.7767e-001 +3.8951e+000
1278 +7.583111802e+001 +7.583111802e+001 +5.328111802e+001 +5.328111802e+001 +4.5960e+000 -1.2565e+000 +1.5396e+000 -1.8216e-001 +4.1067e+000
1302 +6.248475584e+001 +6.248475584e+001 +3.993475584e+001 +3.993475584e+001 +4.2712e+000 +2.2922e+000 +1.3443e+000 -4.3685e-001 +3.7475e+000
1435 +4.712046524e+001 +4.712046524e+001 +2.457046524e+001 +2.457046524e+001 +4.5685e+000 -1.2785e+000 +1.8390e+000 -4.7065e-001 +4.2024e+000
46603 +4.281720767e+001 +4.281720767e+001 +2.026720767e+001 +2.026720767e+001 +4.3631e+000 -3.4522e+000 +2.4377e+000 -1.9389e+000 +3.7637e+000
47645 +4.173101171e+001 +4.173101171e+001 +1.918101171e+001 +1.918101171e+001 +4.0450e+000 -3.5776e+000 +2.5667e+000 -3.4252e+000 +3.0001e+000
