% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.795814306e+006 +1.795814306e+006 +1.795604426e+006 +1.795604426e+006 -7.3579e-001 -6.9085e-002 -1.9884e+000 +2.0532e+000 -9.0998e-001 +4.0513e+000 -2.0309e+000 -5.8354e+000 -4.0112e-001 +2.2986e+000
13 +5.626337942e+005 +5.626337942e+005 +5.624239142e+005 +5.624239142e+005 -2.3643e+000 -3.2845e+000 -4.0735e+000 +6.8444e+000 -5.6180e-001 -2.1260e+000 +9.0015e-002 -3.0610e+000 -1.7093e+000 +2.5453e+000
66 +5.081864083e+005 +5.081864083e+005 +5.079765283e+005 +5.079765283e+005 +2.6103e+000 +4.8800e+000 +1.5762e-001 +9.0011e-001 -4.2352e-001 -2.7045e+000 -3.8836e-001 -2.3223e+000 -3.6919e-001 +2.3923e+000
113 +4.384713264e+005 +4.384713264e+005 +4.382614464e+005 +4.382614464e+005 -5.1056e-002 -5.6568e+000 -2.9219e+000 +1.8877e+000 -1.8864e+000 +6.8502e-001 +2.2623e+000 -2.3273e+000 -1.3756e-001 +2.6689e+000
120 +3.159502819e+005 +3.159502819e+005 +3.157404019e+005 +3.157404019e+005 +4.6698e-001 -4.3298e+000 -5.4677e-001 +3.0260e+000 -1.2767e+000 -4.4160e+000 -6.8679e-001 +1.8794e-001 -8.9901e-001 +2.9374e+000
158 +1.115344148e+005 +1.115344148e+005 +1.113245348e+005 +1.113245348e+005 +1.6090e-001 -3.7281e+000 -9.0220e-001 +1.3283e+000 +1.5274e+000 -4.4995e+000 +2.0208e+000 -4.8619e-001 -1.1100e+000 +2.6524e+000
260 +1.010846217e+005 +1.010846217e+005 +1.008747417e+005 +1.008747417e+005 -2.4730e+000 -4.1597e+000 -4.6013e+000 +2.3582e+000 -4.0210e+000 -3.4332e+000 +3.2397e+000 -1.3807e-001 -1.2029e+000 +2.6737e+000
300 +6.491582557e+004 +6.491582557e+004 +6.470594557e+004 +6.470594557e+004 -6.7610e-001 -4.8869e+000 -1.7374e+000 +2.0312e+000 +1.0295e+000 -1.9545e+000 +2.4471e+000 -4.8385e-001 -1.0071e+000 +2.6913e+000
332 +4.711040794e+004 +4.711040794e+004 +4.690052794e+004 +4.690052794e+004 +1.1062e+000 -4.2623e+000 -4.3933e+000 +5.6241e+000 +1.2764e+000 +2.1312e+000 +3.0198e+000 -6.0614e-001 -1.0967e+000 +2.7705e+000
401 +3.898412334e+004 +3.898412334e+004 +3.877424334e+004 +3.877424334e+004 -2.9486e+000 -5.4513e+000 -8.7744e-001 +2.3177e+000 -4.8172e-001 +6.6894e-001 +2.3215e+000 -2.1879e-001 -7.7692e-001 +2.5663e+000
414 +1.898562715e+004 +1.898562715e+004 +1.877574715e+004 +1.877574715e+004 -2.6477e+000 -4.3565e+000 +8.6545e+000 +2.5925e+000 +1.3721e-001 +2.4631e+000 +3.4557e+000 -1.0094e-002 -1.1474e+000 +2.6310e+000
468 +1.451900519e+004 +1.451900519e+004 +1.430912519e+004 +1.430912519e+004 -6.8200e+000 -4.3971e+000 +1.7768e+000 +2.7522e+000 +8.0433e-003 +1.4358e+000 +2.4044e+000 +2.7377e-001 -1.0060e+000 +2.6031e+000
511 +1.158076728e+004 +1.158076728e+004 +1.137088728e+004 +1.137088728e+004 -1.1054e+000 -3.9704e+000 -2.4014e+000 +1.5807e+000 -1.3741e+000 +3.3827e+000 +2.3932e+000 -3.3174e-001 -1.1364e+000 +2.5582e+000
522 +8.972872797e+003 +8.972872797e+003 +8.762992797e+003 +8.762992797e+003 -2.9740e+000 -5.9831e+000 -4.7893e+000 +1.2097e+000 -3.3899e-001 +2.2978e+000 +1.8428e+000 +1.0157e-001 -1.0575e+000 +2.6042e+000
651 +8.298171297e+003 +8.298171297e+003 +8.088291297e+003 +8.088291297e+003 -1.7002e+000 -5.0503e+000 -6.7935e+000 +5.6364e-001 +5.3192e-001 +1.8108e+000 +2.4218e+000 -1.3962e-001 -1.1084e+000 +2.5540e+000
667 +7.192406788e+003 +7.192406788e+003 +6.982526788e+003 +6.982526788e+003 -4.1929e-001 -4.5466e+000 -5.7020e+000 +1.1033e+000 +6.1157e-001 +3.5851e+000 +2.4086e+000 -1.7632e-001 -1.0162e+000 +2.5875e+000
670 +6.954598924e+003 +6.954598924e+003 +6.744718924e+003 +6.744718924e+003 -1.6399e+000 -4.6682e+000 -5.6451e+000 +1.0906e+000 -7.7846e-001 +2.6078e+000 +2.5713e+000 +5.6996e-002 -1.1156e+000 +2.6232e+000
680 +6.699625689e+003 +6.699625689e+003 +6.489745689e+003 +6.489745689e+003 -1.2925e+000 -5.1687e+000 -2.9249e+000 +2.9386e-001 +1.1235e+000 +2.0465e+000 +2.4905e+000 +1.5377e-001 -1.1562e+000 +2.5755e+000
684 +6.157903382e+003 +6.157903382e+003 +5.948023382e+003 +5.948023382e+003 -2.0528e+000 -4.8955e+000 -4.4194e+000 +1.0949e+000 -8.4637e-001 +2.1113e+000 +2.2318e+000 -1.0299e-001 -1.0985e+000 +2.5761e+000
709 +3.800320495e+003 +3.800320495e+003 +3.590440495e+003 +3.590440495e+003 -1.1139e+000 -5.5306e+000 -5.1921e+000 +9.4610e-001 +9.9158e-001 +1.8220e+000 +2.3222e+000 -1.0435e-001 -1.0933e+000 +2.6075e+000
840 +3.418929318e+003 +3.418929318e+003 +3.209049318e+003 +3.209049318e+003 +3.8367e-001 -3.2723e+000 -3.1849e+000 +1.2072e+000 +2.2931e-001 +3.1039e+000 +2.3508e+000 -1.1249e-002 -1.1480e+000 +2.5954e+000
1026 +3.324512396e+003 +3.324512396e+003 +3.114632396e+003 +3.114632396e+003 -6.2200e+000 -4.9018e+000 -6.1630e+000 +6.4402e-001 +8.3649e-001 +2.9401e+000 +2.4099e+000 -7.5033e-002 -1.1201e+000 +2.6054e+000
1082 +2.845332600e+003 +2.845332600e+003 +2.635452600e+003 +2.635452600e+003 -2.2353e+001 -8.1315e+000 -3.4043e+000 +1.0992e+000 +8.6270e-001 +3.0963e+000 +2.2774e+000 -7.2544e-002 -1.0848e+000 +2.6080e+000
1083 +1.966974541e+003 +1.966974541e+003 +1.757094541e+003 +1.757094541e+003 -1.4281e+001 -4.3020e+000 -4.1108e+000 +1.6377e+000 +1.0640e+000 +2.7941e+000 +2.2368e+000 -5.6571e-002 -1.1016e+000 +2.6104e+000
1126 +1.796343743e+003 +1.796343743e+003 +1.586463743e+003 +1.586463743e+003 -9.2353e+000 -6.3982e+000 -3.0699e+000 +1.0768e+000 +8.8016e-001 +2.7895e+000 +2.2907e+000 -8.3986e-002 -1.1071e+000 +2.5964e+000
1159 +1.742886625e+003 +1.742886625e+003 +1.533006625e+003 +1.533006625e+003 -6.9481e+000 -5.5151e+000 -2.9149e+000 +1.5452e+000 +9.5509e-001 +2.7069e+000 +2.1754e+000 -4.1326e-002 -1.1057e+000 +2.6072e+000
1222 +1.395883368e+003 +1.395883368e+003 +1.186003368e+003 +1.186003368e+003 -1.0448e+001 -6.0769e+000 -5.4779e-001 +1.2177e+000 +1.0951e+000 +2.7676e+000 +2.1546e+000 -9.3303e-002 -1.0986e+000 +2.6024e+000
1256 +1.144140429e+003 +1.144140429e+003 +9.342604289e+002 +9.342604289e+002 -7.8781e+000 -6.4768e+000 +2.5157e+000 +1.5006e+000 +2.2752e+000 +2.7174e+000 +2.1955e+000 -4.5029e-002 -1.1019e+000 +2.6236e+000
1315 +9.798513791e+002 +9.798513791e+002 +7.699713791e+002 +7.699713791e+002 -7.8552e+000 -6.2011e+000 +1.7142e+000 +1.2253e+000 +1.4443e+000 +2.6373e+000 +2.3098e+000 -9.7837e-002 -1.0788e+000 +2.6189e+000
