% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.576304294e+006 +5.576304294e+006 +5.576094414e+006 +5.576094414e+006 -2.2665e+000 +2.7844e+000 -1.1823e+001 -3.3765e+000 -3.0278e-001
9 +1.094121583e+006 +1.094121583e+006 +1.093911703e+006 +1.093911703e+006 -6.3159e-001 +5.9137e+000 -1.7750e+000 -1.6984e+000 +9.9300e-001
10 +9.641907597e+005 +9.641907597e+005 +9.639808797e+005 +9.639808797e+005 -2.3003e+000 +3.7288e+000 +5.1410e+000 -1.4677e+000 +2.4696e+000
13 +5.904993557e+005 +5.904993557e+005 +5.902894757e+005 +5.902894757e+005 -2.8828e+000 +2.9947e+000 -5.4753e+000 -1.5384e+000 +1.9276e+000
48 +2.476165491e+005 +2.476165491e+005 +2.474066691e+005 +2.474066691e+005 +2.0811e+001 +6.0790e+000 -7.0577e+000 +9.1197e-001 +1.6002e+000
74 +2.380004494e+005 +2.380004494e+005 +2.377905694e+005 +2.377905694e+005 +3.1936e+000 +2.1990e+000 +1.7725e+000 -3.1670e-001 +1.9259e+000
156 +1.866717273e+005 +1.866717273e+005 +1.864618473e+005 +1.864618473e+005 +3.9040e+000 +2.8549e-001 +5.8358e-001 -5.5785e-002 +1.8104e+000
181 +1.855839199e+005 +1.855839199e+005 +1.853740399e+005 +1.853740399e+005 -1.5247e+000 -3.1267e-001 +2.8203e+000 -6.4826e-002 +1.6989e+000
182 +1.806509131e+005 +1.806509131e+005 +1.804410331e+005 +1.804410331e+005 -9.3774e+000 +2.2670e+000 +8.8720e+000 +5.0619e-001 +1.9688e+000
187 +1.751089407e+005 +1.751089407e+005 +1.748990607e+005 +1.748990607e+005 +3.9352e+000 +2.2868e+000 +3.2018e+000 +1.0628e-003 +1.8599e+000
196 +1.336881323e+005 +1.336881323e+005 +1.334782523e+005 +1.334782523e+005 +2.0301e+000 -1.3261e+000 +3.6898e+000 +3.4822e-001 +1.8131e+000
200 +1.292823828e+005 +1.292823828e+005 +1.290725028e+005 +1.290725028e+005 +8.4927e+000 -4.4699e+000 -2.8533e+000 +8.3241e-001 +1.7392e+000
215 +1.263846982e+005 +1.263846982e+005 +1.261748182e+005 +1.261748182e+005 -9.6194e-001 +1.0526e+000 +5.1174e+000 +4.8275e-001 +1.8442e+000
218 +1.242133023e+005 +1.242133023e+005 +1.240034223e+005 +1.240034223e+005 -8.1710e+000 -5.9968e+000 +1.4846e+000 +5.3759e-001 +1.8340e+000
232 +6.915729995e+004 +6.915729995e+004 +6.894741995e+004 +6.894741995e+004 +2.9752e+000 -2.0417e+000 -3.7443e+000 +1.5442e+000 +1.7491e+000
246 +5.302950286e+004 +5.302950286e+004 +5.281962286e+004 +5.281962286e+004 -4.1284e+000 -2.8317e+001 +6.2577e-001 +1.5617e+000 +1.7312e+000
264 +3.532084921e+004 +3.532084921e+004 +3.511096921e+004 +3.511096921e+004 -4.5425e+000 -3.3494e+000 +3.4093e+000 +1.3533e+000 +1.7743e+000
265 +1.006993062e+004 +1.006993062e+004 +9.860050617e+003 +9.860050617e+003 -6.4180e+000 -8.7427e+000 +3.3011e+000 +1.9249e+000 +1.7671e+000
