% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.729432634e+006 +1.729432634e+006 +1.729556464e+006 +1.729556464e+006 -8.8026e-001 +2.3447e+000 +1.2437e+001
2 +6.459188925e+002 +6.459188925e+002 +7.697488925e+002 +7.697488925e+002 +2.4220e+000 +2.8957e+000 -6.7376e-001
5 +5.081767505e+001 +5.081767505e+001 +1.746476750e+002 +1.746476750e+002 +4.1781e+000 +2.8635e+000 -1.1044e+000
88 +1.677940778e+001 +1.677940778e+001 +1.406094078e+002 +1.406094078e+002 +2.8631e+000 +2.3718e+000 -6.5503e-001
93 +8.434791122e-001 +8.434791122e-001 +1.246734791e+002 +1.246734791e+002 +1.9059e+000 +1.7871e+000 -2.3604e-001
543 +3.905773854e-001 +3.905773854e-001 +1.242205774e+002 +1.242205774e+002 +6.3768e-001 +9.1942e-001 +8.9283e-002
682 +1.649717695e-001 +1.649717695e-001 +1.239949718e+002 +1.239949718e+002 +6.5192e-001 +9.2236e-001 +1.0999e-001
712 +1.572290937e-001 +1.572290937e-001 +1.239872291e+002 +1.239872291e+002 +6.5825e-001 +9.3212e-001 +1.1547e-001
720 +1.033675048e-001 +1.033675048e-001 +1.239333675e+002 +1.239333675e+002 +6.4780e-001 +9.2820e-001 +1.0263e-001
722 +1.005565326e-001 +1.005565326e-001 +1.239305565e+002 +1.239305565e+002 +6.5467e-001 +9.3181e-001 +1.1250e-001
723 +7.789585483e-002 +7.789585483e-002 +1.239078959e+002 +1.239078959e+002 +6.4253e-001 +9.2732e-001 +1.1688e-001
726 +6.389717319e-002 +6.389717319e-002 +1.238938972e+002 +1.238938972e+002 +6.3948e-001 +9.2725e-001 +1.1750e-001
732 +3.462766627e-002 +3.462766627e-002 +1.238646277e+002 +1.238646277e+002 +6.4537e-001 +9.3512e-001 +1.1414e-001
738 +2.838766378e-002 +2.838766378e-002 +1.238583877e+002 +1.238583877e+002 +6.3939e-001 +9.3491e-001 +1.0923e-001
741 +2.807192065e-002 +2.807192065e-002 +1.238580719e+002 +1.238580719e+002 +6.3485e-001 +9.3093e-001 +1.0996e-001
744 +1.877012528e-002 +1.877012528e-002 +1.238487701e+002 +1.238487701e+002 +6.2957e-001 +9.2829e-001 +1.1371e-001
947 +1.861624873e-002 +1.861624873e-002 +1.238486162e+002 +1.238486162e+002 +6.3227e-001 +9.3078e-001 +1.1400e-001
1402 +1.818163621e-002 +1.818163621e-002 +1.238481816e+002 +1.238481816e+002 +6.2954e-001 +9.2882e-001 +1.1471e-001
1825 +1.778210624e-002 +1.778210624e-002 +1.238477821e+002 +1.238477821e+002 +6.2679e-001 +9.2669e-001 +1.1502e-001
2179 +1.735411722e-002 +1.735411722e-002 +1.238473541e+002 +1.238473541e+002 +6.2377e-001 +9.2433e-001 +1.1547e-001
2380 +1.696544968e-002 +1.696544968e-002 +1.238469654e+002 +1.238469654e+002 +6.2101e-001 +9.2277e-001 +1.1622e-001
2728 +1.658459609e-002 +1.658459609e-002 +1.238465846e+002 +1.238465846e+002 +6.1828e-001 +9.2054e-001 +1.1643e-001
2941 +1.618449472e-002 +1.618449472e-002 +1.238461845e+002 +1.238461845e+002 +6.1580e-001 +9.1847e-001 +1.1694e-001
3092 +1.583239564e-002 +1.583239564e-002 +1.238458324e+002 +1.238458324e+002 +6.1313e-001 +9.1682e-001 +1.1750e-001
3286 +1.546216396e-002 +1.546216396e-002 +1.238454622e+002 +1.238454622e+002 +6.1068e-001 +9.1460e-001 +1.1813e-001
3482 +1.508807138e-002 +1.508807138e-002 +1.238450881e+002 +1.238450881e+002 +6.0809e-001 +9.1277e-001 +1.1846e-001
3955 +1.477485945e-002 +1.477485945e-002 +1.238447749e+002 +1.238447749e+002 +6.0572e-001 +9.1075e-001 +1.1891e-001
4232 +1.443814204e-002 +1.443814204e-002 +1.238444381e+002 +1.238444381e+002 +6.0325e-001 +9.0926e-001 +1.1923e-001
4674 +1.411650085e-002 +1.411650085e-002 +1.238441165e+002 +1.238441165e+002 +6.0064e-001 +9.0748e-001 +1.1967e-001
4819 +1.369241949e-002 +1.369241949e-002 +1.238436924e+002 +1.238436924e+002 +5.9722e-001 +9.0495e-001 +1.2015e-001
5073 +1.345178274e-002 +1.345178274e-002 +1.238434518e+002 +1.238434518e+002 +5.9574e-001 +9.0354e-001 +1.2038e-001
5537 +1.318248995e-002 +1.318248995e-002 +1.238431825e+002 +1.238431825e+002 +5.9379e-001 +9.0211e-001 +1.2081e-001
6401 +1.287888787e-002 +1.287888787e-002 +1.238428789e+002 +1.238428789e+002 +5.9138e-001 +9.0032e-001 +1.2118e-001
6678 +1.258155053e-002 +1.258155053e-002 +1.238425816e+002 +1.238425816e+002 +5.8895e-001 +8.9863e-001 +1.2163e-001
