% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.362705128e+001 +4.362705128e+001 +8.440705128e+001 +8.440705128e+001 -3.0943e+000 +5.8727e+000 -1.8145e+000
2 +3.961783628e+001 +3.961783628e+001 +8.039783628e+001 +8.039783628e+001 -3.8316e+000 +2.7305e+000 -5.2629e-001
3 +3.311526379e+001 +3.311526379e+001 +7.389526379e+001 +7.389526379e+001 -4.7425e+000 -3.9467e+000 -2.3405e+000
4 +2.079296979e+001 +2.079296979e+001 +6.157296979e+001 +6.157296979e+001 -1.7129e+000 +3.0391e+000 -4.6807e+000
6 +1.586105037e+001 +1.586105037e+001 +5.664105037e+001 +5.664105037e+001 -4.8450e+000 +3.7142e+000 -2.4076e+000
16 +1.364809375e+001 +1.364809375e+001 +5.442809375e+001 +5.442809375e+001 -3.8199e+000 -1.2094e+000 +2.8579e+000
40 +6.221967687e+000 +6.221967687e+000 +4.700196769e+001 +4.700196769e+001 -1.3001e+000 +3.3022e+000 +1.5020e+000
73 +4.854528497e-001 +4.854528497e-001 +4.126545285e+001 +4.126545285e+001 -1.1735e+000 -1.3935e+000 +3.3812e+000
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.981031283e+001 +2.981031283e+001 +2.821031283e+001 +2.821031283e+001 +3.5962e+000 +1.8949e+000 +2.5404e+000
4 +2.173920242e+001 +2.173920242e+001 +2.013920242e+001 +2.013920242e+001 +1.2545e+000 -3.4261e+000 +4.7706e+000
5 +1.745913815e+001 +1.745913815e+001 +1.585913815e+001 +1.585913815e+001 +4.0324e+000 -6.1119e-002 -2.0551e+000
11 +1.153872232e+001 +1.153872232e+001 +9.938722318e+000 +9.938722318e+000 +5.1832e+000 +1.2640e+000 +3.8453e+000
17 +6.067959788e+000 +6.067959788e+000 +4.467959788e+000 +4.467959788e+000 +3.1660e+000 -1.0314e+000 -1.8335e+000
54 +2.109353126e+000 +2.109353126e+000 +5.093531256e-001 +5.093531256e-001 +6.2499e-001 -2.1437e+000 +9.6804e-001
59 +1.532296177e+000 +1.532296177e+000 -6.770382341e-002 -6.770382341e-002 +9.8363e-001 -1.9196e+000 +1.1485e+000
65 +3.702013256e-002 +3.702013256e-002 -1.562979867e+000 -1.562979867e+000 +9.5141e-001 -2.4917e+000 +9.5373e-001
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.519439743e+001 +2.519439743e+001 -3.456456026e+002 -3.456456026e+002 +3.8942e-002 -1.5354e+000 +4.4812e+000
10 +2.248336374e+001 +2.248336374e+001 -3.483566363e+002 -3.483566363e+002 -2.5054e+000 -5.1451e+000 +8.1216e-001
