% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.376545125e+005 +2.376545125e+005 +2.376904125e+005 +2.376904125e+005 -1.8157e+000 -5.9501e+000 +1.1499e+001 +1.4016e+000 -3.3274e+000
2 +4.296645482e+004 +4.296645482e+004 +4.300235482e+004 +4.300235482e+004 -1.8728e+000 +1.2203e+000 +3.5988e+000 -4.6060e+000 -4.1292e+000
5 +3.975515891e+002 +3.975515891e+002 +4.334515891e+002 +4.334515891e+002 -3.8304e+000 +1.8822e+000 +4.8350e+000 -4.4457e-001 -1.5102e+001
13 +1.496311151e+002 +1.496311151e+002 +1.855311151e+002 +1.855311151e+002 -3.2105e+000 +1.6555e+000 +1.9443e+000 -2.3763e+000 -7.3463e+000
17 +3.864813151e+001 +3.864813151e+001 +7.454813151e+001 +7.454813151e+001 +7.8509e-002 -7.0005e-001 +3.9736e+000 +6.2090e-001 -4.5941e+000
287 +3.692985288e+001 +3.692985288e+001 +7.282985288e+001 +7.282985288e+001 -3.1545e-001 -3.9284e-001 +3.7556e+000 +1.0691e+000 -4.0867e+000
293 +3.560902520e+001 +3.560902520e+001 +7.150902520e+001 +7.150902520e+001 +1.1861e-001 +1.3041e+000 +3.4862e+000 +1.4365e+000 -4.2975e+000
339 +2.369477073e+001 +2.369477073e+001 +5.959477073e+001 +5.959477073e+001 +2.9985e-001 +4.9328e-001 +3.2833e+000 +1.9183e+000 -3.6141e+000
401 +2.130961631e+001 +2.130961631e+001 +5.720961631e+001 +5.720961631e+001 +8.8895e-001 +6.9989e-001 +3.3201e+000 +2.1401e+000 -3.7340e+000
456 +1.978186824e+001 +1.978186824e+001 +5.568186824e+001 +5.568186824e+001 +5.8190e-001 +4.6593e-001 +3.5658e+000 +2.0154e+000 -3.1807e+000
460 +1.646091109e+001 +1.646091109e+001 +5.236091109e+001 +5.236091109e+001 +6.6480e-001 +6.0302e-001 +3.2676e+000 +2.0898e+000 -3.0828e+000
477 +1.415646098e+001 +1.415646098e+001 +5.005646098e+001 +5.005646098e+001 +1.3576e+000 +4.6573e-001 +3.5722e+000 +2.5622e+000 -3.6031e+000
491 +1.349397396e+001 +1.349397396e+001 +4.939397396e+001 +4.939397396e+001 +1.1977e+000 +7.0242e-001 +3.8408e+000 +2.1791e+000 -3.1299e+000
500 +1.247411410e+001 +1.247411410e+001 +4.837411410e+001 +4.837411410e+001 +1.1836e+000 +8.7447e-001 +3.4571e+000 +2.3335e+000 -2.9298e+000
529 +1.195570709e+001 +1.195570709e+001 +4.785570709e+001 +4.785570709e+001 +1.8524e+000 +6.2642e-001 +3.4761e+000 +2.3712e+000 -3.2514e+000
