% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.828161356e+008 +1.828161356e+008 +1.828160807e+008 +1.828160807e+008 +8.0158e+000 +7.8910e+000 -5.4936e+000 +6.8555e+000 -1.7599e+001 +1.2274e+000 -1.7177e+000 +6.3063e+000 +5.1453e-001 +1.7930e+000
2 +4.998553298e+006 +4.998553298e+006 +4.998498358e+006 +4.998498358e+006 +6.2382e+000 +9.3391e-001 -1.0399e+000 +7.5656e+000 +3.5610e-001 -1.2593e+000 +6.6797e-001 +2.4575e+000 -5.0920e+000 +2.1329e+000
10 +1.535792993e+006 +1.535792993e+006 +1.535738053e+006 +1.535738053e+006 -6.4898e-001 +6.3627e+000 +2.3512e+000 +4.8501e+000 +3.5035e+000 -1.8271e+000 -1.0291e+000 +2.4603e+000 -3.9537e+000 +2.0531e+000
49 +1.075932230e+006 +1.075932230e+006 +1.075877290e+006 +1.075877290e+006 +1.1657e+000 +1.1643e+000 +3.1971e+000 +4.1109e+000 +1.3539e+000 -3.1970e-001 +1.0117e+000 +4.6800e+000 -6.3196e+000 +4.1968e+000
72 +6.337276408e+005 +6.337276408e+005 +6.336727008e+005 +6.336727008e+005 +8.8208e-002 +9.2134e-001 -1.8935e-001 +6.0417e+000 +1.0202e+000 +1.5269e-001 -2.1516e+000 +2.6822e+000 -3.7571e+000 +1.7860e+000
258 +5.380603414e+005 +5.380603414e+005 +5.380054014e+005 +5.380054014e+005 +4.5951e+000 -2.4762e+000 -1.4406e+000 +7.1467e+000 +1.1675e+000 +1.7273e+000 -1.4543e+000 +9.0158e-001 -1.8629e+000 +3.6790e+000
315 +4.266555625e+005 +4.266555625e+005 +4.266006225e+005 +4.266006225e+005 +4.1223e+000 +1.0061e+000 +2.5246e+000 +6.2204e+000 +4.4385e+000 -9.4406e-001 +2.2544e+000 +2.5842e+000 -5.2808e+000 +8.0161e+000
356 +2.825318220e+005 +2.825318220e+005 +2.824768820e+005 +2.824768820e+005 +2.9404e+000 +9.5161e-001 -1.2330e-001 +6.8818e+000 +4.8041e+000 +4.0383e-001 +1.7405e+000 +2.6057e+000 -2.9377e+000 +2.3232e+000
366 +1.981378591e+005 +1.981378591e+005 +1.980829191e+005 +1.980829191e+005 +3.8053e+000 -6.1397e-001 -1.8175e+000 +6.0239e+000 +7.9020e+000 -7.9054e-001 +2.5092e+000 +1.7448e+000 -1.0305e+000 +5.0442e+000
401 +1.325160942e+005 +1.325160942e+005 +1.324611542e+005 +1.324611542e+005 +2.6722e+000 +7.7716e-001 +1.4245e+000 +4.7179e+000 +3.7934e+000 +2.9638e-001 +1.1201e+000 +3.4114e+000 -2.3233e+000 +7.2857e+000
538 +8.465350718e+004 +8.465350718e+004 +8.459856718e+004 +8.459856718e+004 +2.9081e+000 -2.4795e-001 -4.7029e-001 +6.1637e+000 +4.5757e+000 +1.1142e+000 +1.2047e+000 +3.5211e+000 +4.2514e-001 +5.0709e+000
569 +7.486125194e+004 +7.486125194e+004 +7.480631194e+004 +7.480631194e+004 +2.9304e+000 -6.2398e-001 -2.3628e+000 +8.7927e+000 +5.7423e+000 -5.3113e-002 +1.8246e+000 +3.5498e+000 -2.3221e+000 +4.9138e+000
865 +5.381346316e+004 +5.381346316e+004 +5.375852316e+004 +5.375852316e+004 +3.9135e+000 +5.1886e-001 +6.2048e-001 +7.1424e+000 +5.2374e+000 +3.5759e-001 +3.4673e+000 +4.8373e+000 -3.0462e+000 +6.5682e+000
997 +2.776218658e+004 +2.776218658e+004 +2.770724658e+004 +2.770724658e+004 +3.6288e+000 -4.8307e-001 -1.0747e+000 +7.5167e+000 +5.2838e+000 +2.8986e-001 +2.4491e+000 +3.0931e+000 -3.0016e+000 +6.1815e+000
1035 +2.534898762e+004 +2.534898762e+004 +2.529404762e+004 +2.529404762e+004 +2.9798e+000 -3.4912e-001 -6.1799e-001 +7.8984e+000 +5.0319e+000 +5.5956e-001 +3.0324e+000 +4.4650e+000 -3.1628e+000 +5.8964e+000
