% function evaluation | noise-free fitness - Fopt (1.026100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.320683290e+005 +2.320683290e+005 +2.321709390e+005 +2.321709390e+005 -2.9858e+000 +9.8162e+000 +7.6593e-001
3 +1.274342538e+002 +1.274342538e+002 +2.300442538e+002 +2.300442538e+002 -4.7970e+000 -4.8842e+000 +2.7028e+000
4 +1.164300518e+002 +1.164300518e+002 +2.190400518e+002 +2.190400518e+002 +2.6733e+000 +2.4158e+000 +3.6871e+000
5 +7.979497053e+001 +7.979497053e+001 +1.824049705e+002 +1.824049705e+002 -3.5700e-001 +4.3321e+000 +3.8898e+000
7 +5.055275415e+001 +5.055275415e+001 +1.531627542e+002 +1.531627542e+002 -9.7613e-001 +4.8217e+000 +2.2001e+000
31 +3.782369949e+001 +3.782369949e+001 +1.404336995e+002 +1.404336995e+002 -2.7444e+000 +3.5185e+000 +2.0835e+000
45 +2.654590388e+001 +2.654590388e+001 +1.291559039e+002 +1.291559039e+002 -2.0578e+000 +4.0263e+000 -2.2543e+000
57 +1.531142651e+001 +1.531142651e+001 +1.179214265e+002 +1.179214265e+002 -2.4305e+000 +4.0685e+000 +1.4214e-001
153 +8.066735055e+000 +8.066735055e+000 +1.106767351e+002 +1.106767351e+002 -1.3644e+000 +3.6905e+000 -1.4691e+000
391 +7.837517109e+000 +7.837517109e+000 +1.104475171e+002 +1.104475171e+002 -1.3362e+000 +2.5302e+000 -1.9129e+000
503 +4.420731204e+000 +4.420731204e+000 +1.070307312e+002 +1.070307312e+002 -1.7555e+000 +2.5269e+000 -2.5455e+000
956 +4.234761091e+000 +4.234761091e+000 +1.068447611e+002 +1.068447611e+002 -2.5661e+000 +2.4804e+000 -2.8468e+000
5179 +3.918116129e+000 +3.918116129e+000 +1.065281161e+002 +1.065281161e+002 -2.0389e+000 +1.9980e+000 -2.4165e+000
7475 +3.359570783e+000 +3.359570783e+000 +1.059695708e+002 +1.059695708e+002 -2.2846e+000 +2.1900e+000 -2.3790e+000
% function evaluation | noise-free fitness - Fopt (9.330000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.546211692e+001 +6.546211692e+001 +1.587621169e+002 +1.587621169e+002 +9.5273e-001 -1.2271e+000 -2.3615e-001
2 +4.730519962e+001 +4.730519962e+001 +1.406051996e+002 +1.406051996e+002 +5.7476e-001 +1.0488e+000 +1.4595e+000
9 +3.289992822e+001 +3.289992822e+001 +1.261999282e+002 +1.261999282e+002 +1.1229e+000 -1.0675e+000 -1.1408e+000
20 +2.763995455e+001 +2.763995455e+001 +1.209399545e+002 +1.209399545e+002 +1.2606e+000 +6.5168e-001 +3.1385e-001
35 +2.331106945e+001 +2.331106945e+001 +1.166110694e+002 +1.166110694e+002 -9.8544e-001 -1.4641e+000 +2.8501e+000
