% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.917867650e+001 +6.917867650e+001 -3.929113235e+002 -3.929113235e+002 +2.7272e+000 +5.9045e-001
3 +2.038708357e+001 +2.038708357e+001 -4.417029164e+002 -4.417029164e+002 -2.7646e+000 +2.6546e+000
14 +8.702910529e+000 +8.702910529e+000 -4.533870895e+002 -4.533870895e+002 -2.3363e+000 +2.2204e+000
45 +5.579966311e+000 +5.579966311e+000 -4.565100337e+002 -4.565100337e+002 -4.2198e+000 +2.6684e+000
87 +5.480981262e+000 +5.480981262e+000 -4.566090187e+002 -4.566090187e+002 -4.2685e+000 +2.6354e+000
93 +5.024928351e+000 +5.024928351e+000 -4.570650716e+002 -4.570650716e+002 -4.2742e+000 +2.6620e+000
155 +5.008251417e+000 +5.008251417e+000 -4.570817486e+002 -4.570817486e+002 -4.2794e+000 +2.6583e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.057033949e+001 +1.057033949e+001 +8.823033949e+001 +8.823033949e+001 +3.3706e+000 -5.8117e-001
7 +4.645208478e+000 +4.645208478e+000 +8.230520848e+001 +8.230520848e+001 +3.4701e+000 -8.5395e-001
35 +2.047958792e+000 +2.047958792e+000 +7.970795879e+001 +7.970795879e+001 +2.4698e+000 -5.1399e-001
61 +1.475789793e+000 +1.475789793e+000 +7.913578979e+001 +7.913578979e+001 +2.3876e+000 -4.6690e-001
62 +1.178339146e+000 +1.178339146e+000 +7.883833915e+001 +7.883833915e+001 +2.3919e+000 -4.7720e-001
65 +1.096673483e+000 +1.096673483e+000 +7.875667348e+001 +7.875667348e+001 +2.3759e+000 -4.9739e-001
81 +1.089788339e+000 +1.089788339e+000 +7.874978834e+001 +7.874978834e+001 +2.3915e+000 -4.8245e-001
83 +1.002886946e+000 +1.002886946e+000 +7.866288695e+001 +7.866288695e+001 +2.3996e+000 -4.9129e-001
114 +9.972461771e-001 +9.972461771e-001 +7.865724618e+001 +7.865724618e+001 +2.4019e+000 -4.9472e-001
% function evaluation | noise-free fitness - Fopt (1.156800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.080056845e+001 +2.080056845e+001 +1.364805685e+002 +1.364805685e+002 -2.3041e-001 -8.5707e-001
12 +6.069539772e+000 +6.069539772e+000 +1.217495398e+002 +1.217495398e+002 -2.0375e+000 -1.0185e+000
49 +1.989863022e+000 +1.989863022e+000 +1.176698630e+002 +1.176698630e+002 -2.2468e+000 -1.0083e+000
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.363066617e+001 +6.363066617e+001 +5.992066617e+001 +5.992066617e+001 -9.5176e-001 -3.8651e+000
3 +6.034064278e+001 +6.034064278e+001 +5.663064278e+001 +5.663064278e+001 +5.0044e+000 -3.9314e+000
4 +3.764687075e+001 +3.764687075e+001 +3.393687075e+001 +3.393687075e+001 -3.4897e-001 -1.5903e+000
8 +2.526659012e+001 +2.526659012e+001 +2.155659012e+001 +2.155659012e+001 +2.7526e-002 -1.1798e+000
27 +1.818185054e+001 +1.818185054e+001 +1.447185054e+001 +1.447185054e+001 +2.1064e-001 -2.2360e+000
50 +1.633896093e+001 +1.633896093e+001 +1.262896093e+001 +1.262896093e+001 +1.3978e+000 -2.2157e+000
51 +9.745217482e+000 +9.745217482e+000 +6.035217482e+000 +6.035217482e+000 +1.2160e+000 -2.3517e+000
55 +8.576009055e+000 +8.576009055e+000 +4.866009055e+000 +4.866009055e+000 +1.2421e+000 -2.9867e+000
59 +6.906550552e+000 +6.906550552e+000 +3.196550552e+000 +3.196550552e+000 +5.0612e+000 -2.6120e+000
70 +6.503507231e+000 +6.503507231e+000 +2.793507231e+000 +2.793507231e+000 +4.0262e+000 -1.9156e+000
128 +4.504558664e+000 +4.504558664e+000 +7.945586640e-001 +7.945586640e-001 +3.2752e+000 -2.2809e+000
150 +1.489123138e+000 +1.489123138e+000 -2.220876862e+000 -2.220876862e+000 +3.1621e+000 -2.5974e+000
479 +1.221682439e+000 +1.221682439e+000 -2.488317561e+000 -2.488317561e+000 +4.0994e+000 -2.2930e+000
491 +1.046200799e+000 +1.046200799e+000 -2.663799201e+000 -2.663799201e+000 +4.1158e+000 -2.2895e+000
503 +1.000987881e+000 +1.000987881e+000 -2.709012119e+000 -2.709012119e+000 +4.1145e+000 -2.2958e+000
515 +9.992838348e-001 +9.992838348e-001 -2.710716165e+000 -2.710716165e+000 +4.1198e+000 -2.2954e+000
% function evaluation | noise-free fitness - Fopt (1.321800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.079403817e+001 +5.079403817e+001 +1.829740382e+002 +1.829740382e+002 -6.5737e+000 +3.9253e-001
4 +3.279626945e+001 +3.279626945e+001 +1.649762695e+002 +1.649762695e+002 -4.1943e+000 +4.8818e-001
5 +2.344554141e+001 +2.344554141e+001 +1.556255414e+002 +1.556255414e+002 -6.5830e+000 +1.5423e+000
13 +2.026055075e+001 +2.026055075e+001 +1.524405508e+002 +1.524405508e+002 -5.3506e+000 +1.1320e+000
21 +1.640564316e+001 +1.640564316e+001 +1.485856432e+002 +1.485856432e+002 -5.7442e+000 +8.8983e-001
54 +1.087468534e+001 +1.087468534e+001 +1.430546853e+002 +1.430546853e+002 -6.9042e+000 +1.4898e+000
62 +6.958722384e+000 +6.958722384e+000 +1.391387224e+002 +1.391387224e+002 -3.8804e+000 +1.1359e+000
117 +1.768673610e+000 +1.768673610e+000 +1.339486736e+002 +1.339486736e+002 -3.6974e+000 +1.1754e+000
142 +1.463427982e+000 +1.463427982e+000 +1.336434280e+002 +1.336434280e+002 -3.8104e+000 +1.8425e+000
158 +1.087475088e+000 +1.087475088e+000 +1.332674751e+002 +1.332674751e+002 -4.7625e+000 +1.4752e+000
% function evaluation | noise-free fitness - Fopt (6.438000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.904004480e+002 +1.904004480e+002 +2.547804480e+002 +2.547804480e+002 +1.6241e+000 -8.0075e-001
3 +1.044877571e+002 +1.044877571e+002 +1.688677571e+002 +1.688677571e+002 -5.1279e+000 +1.5251e+000
4 +1.810447934e+001 +1.810447934e+001 +8.248447934e+001 +8.248447934e+001 +1.2036e-001 +2.5461e+000
42 +4.911570507e+000 +4.911570507e+000 +6.929157051e+001 +6.929157051e+001 +9.8909e-001 +3.2607e+000
116 +2.559275730e-001 +2.559275730e-001 +6.463592757e+001 +6.463592757e+001 +3.0195e+000 +3.2743e+000
% function evaluation | noise-free fitness - Fopt (2.824800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.079673633e+002 +3.079673633e+002 +5.904473633e+002 +5.904473633e+002 -5.9713e+000 +5.2298e-003
3 +9.580556040e+001 +9.580556040e+001 +3.782855604e+002 +3.782855604e+002 -7.0339e+000 -2.6472e+000
5 +8.848398179e+001 +8.848398179e+001 +3.709639818e+002 +3.709639818e+002 -4.2604e+000 -1.7303e+000
7 +6.797932042e+001 +6.797932042e+001 +3.504593204e+002 +3.504593204e+002 -5.7183e+000 -4.5290e+000
8 +6.559129771e+001 +6.559129771e+001 +3.480712977e+002 +3.480712977e+002 -1.1915e-001 -5.3195e+000
22 +5.331706487e+001 +5.331706487e+001 +3.357970649e+002 +3.357970649e+002 -2.8941e+000 -4.3646e+000
30 +4.392193400e+001 +4.392193400e+001 +3.264019340e+002 +3.264019340e+002 +3.3337e+000 -4.4069e+000
32 +2.973804780e+001 +2.973804780e+001 +3.122180478e+002 +3.122180478e+002 +3.4446e+000 -4.2404e+000
40 +2.669498338e+001 +2.669498338e+001 +3.091749834e+002 +3.091749834e+002 -3.2035e-001 -4.2497e+000
44 +1.105768791e+001 +1.105768791e+001 +2.935376879e+002 +2.935376879e+002 -5.1214e-001 -4.0887e+000
82 +1.039963126e+001 +1.039963126e+001 +2.928796313e+002 +2.928796313e+002 -3.0539e-001 -4.0697e+000
90 +5.389438885e+000 +5.389438885e+000 +2.878694389e+002 +2.878694389e+002 +3.5445e+000 -3.6720e+000
151 +4.863184321e+000 +4.863184321e+000 +2.873431843e+002 +2.873431843e+002 +1.5526e+000 -4.0258e+000
207 +4.693563291e+000 +4.693563291e+000 +2.871735633e+002 +2.871735633e+002 +1.5312e+000 -4.0690e+000
208 +4.592230275e+000 +4.592230275e+000 +2.870722303e+002 +2.870722303e+002 +1.4696e+000 -4.0579e+000
211 +4.403852447e+000 +4.403852447e+000 +2.868838524e+002 +2.868838524e+002 +1.4906e+000 -4.0621e+000
217 +4.059572395e+000 +4.059572395e+000 +2.865395724e+002 +2.865395724e+002 +1.5355e+000 -4.0455e+000
305 +3.980280080e+000 +3.980280080e+000 +2.864602801e+002 +2.864602801e+002 +1.5145e+000 -4.0481e+000
% function evaluation | noise-free fitness - Fopt (4.826100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.406905053e+002 +5.406905053e+002 +1.023300505e+003 +1.023300505e+003 -1.0780e+001 -3.6629e+000
