% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.555955533e+003 +1.555955533e+003 +1.648895533e+003 +1.648895533e+003 +4.5149e+000 -9.8645e-001 -6.2308e+000 +1.4613e+000 -3.2355e+000 +5.7395e-001 +4.0009e+000 +3.9451e+000 +4.5366e+000 +3.8690e+000
4 +1.031430866e+003 +1.031430866e+003 +1.124370866e+003 +1.124370866e+003 +3.3007e+000 -2.6045e+000 -4.1827e+000 +1.7471e+000 -4.6502e+000 +5.5755e+000 +5.1810e+000 -2.0188e+000 +5.1488e+000 -3.0783e-001
15 +9.511557593e+002 +9.511557593e+002 +1.044095759e+003 +1.044095759e+003 +5.2026e+000 -3.8819e+000 -6.6345e+000 +5.0067e+000 -5.3321e+000 +2.3938e+000 +4.2184e-001 +3.2624e+000 +3.1239e+000 -1.2637e+000
18 +4.256526229e+002 +4.256526229e+002 +5.185926229e+002 +5.185926229e+002 +8.1252e+000 -2.3480e+000 -1.9198e+000 +6.2623e+000 +3.1663e+000 -7.3367e-001 +1.7799e+000 +3.5704e+000 +1.5356e+000 -7.5037e-001
52 +2.489037553e+002 +2.489037553e+002 +3.418437553e+002 +3.418437553e+002 +4.5731e+000 +2.4970e+000 -3.9652e+000 +1.0260e+000 +6.6551e+000 -8.3118e-001 +1.3477e+000 -1.6156e+000 +2.6761e+000 -1.0287e-002
105 +2.295678113e+002 +2.295678113e+002 +3.225078113e+002 +3.225078113e+002 +4.8716e-001 -7.6223e-001 -1.7731e+000 +4.0588e+000 -1.7102e+000 +2.6240e+000 +2.1433e-001 +1.0485e+000 +3.0523e+000 -1.4840e+000
107 +9.652329404e+001 +9.652329404e+001 +1.894632940e+002 +1.894632940e+002 +1.5076e+000 -1.9526e+000 -7.0906e-001 +3.1254e+000 +3.5219e+000 +4.6055e+000 +2.5999e+000 -1.6681e+000 +2.6497e+000 +4.4166e-001
205 +5.145973483e+001 +5.145973483e+001 +1.443997348e+002 +1.443997348e+002 +2.3321e-002 +7.7652e-001 -1.8983e-001 +3.2079e+000 +1.0888e+000 +3.4472e+000 -3.6297e-001 +9.7707e-001 +4.3532e+000 +1.8314e+000
291 +3.365083708e+001 +3.365083708e+001 +1.265908371e+002 +1.265908371e+002 +8.6852e-001 -1.2432e-001 +7.9819e-001 +4.1131e+000 +1.7363e+000 +1.6544e+000 +3.4813e-001 -1.9838e-001 +1.9119e+000 +1.7635e-001
293 +2.044525004e+001 +2.044525004e+001 +1.133852500e+002 +1.133852500e+002 +6.7355e-002 +7.1312e-001 -5.4029e-001 +3.9088e+000 +1.6708e-001 +3.0562e+000 -2.3611e-001 -2.3997e+000 +3.4534e+000 -2.6983e-001
426 +1.421717922e+001 +1.421717922e+001 +1.071571792e+002 +1.071571792e+002 -6.7308e-001 +5.8024e-001 +8.6558e-001 +3.8300e+000 +1.4188e+000 +2.7441e+000 -5.7691e-001 -1.6805e+000 +4.6047e+000 +5.0409e-001
573 +6.795869248e+000 +6.795869248e+000 +9.973586925e+001 +9.973586925e+001 -6.9775e-001 +2.7835e-001 +7.7819e-001 +3.6543e+000 +1.1493e+000 +3.3266e+000 -6.8967e-003 -1.9045e+000 +3.8739e+000 +7.4382e-001
1285 +5.213091543e+000 +5.213091543e+000 +9.815309154e+001 +9.815309154e+001 -1.0078e-001 +3.8690e-001 +5.2546e-001 +3.7837e+000 +1.7462e+000 +2.9352e+000 +5.3655e-001 -1.3197e+000 +3.6288e+000 +9.2170e-001
1515 +4.839454837e+000 +4.839454837e+000 +9.777945484e+001 +9.777945484e+001 +2.6273e-001 +8.3771e-001 +1.3862e-001 +4.1351e+000 +1.7903e+000 +2.7873e+000 +2.8383e-001 -2.0344e+000 +3.2388e+000 +1.0866e+000
1532 +3.068138165e+000 +3.068138165e+000 +9.600813816e+001 +9.600813816e+001 +4.7461e-001 +8.2187e-001 +4.4607e-001 +4.0268e+000 +1.7761e+000 +2.9188e+000 +8.4929e-001 -2.1305e+000 +2.8385e+000 +8.7955e-001
1958 +2.785732361e+000 +2.785732361e+000 +9.572573236e+001 +9.572573236e+001 +7.0210e-001 +5.4095e-001 +6.5974e-001 +4.1765e+000 +1.8344e+000 +2.7959e+000 +7.7228e-001 -1.7108e+000 +2.9120e+000 +1.0577e+000
2019 +1.803591875e+000 +1.803591875e+000 +9.474359188e+001 +9.474359188e+001 +3.7734e-001 +7.5989e-001 +6.8148e-001 +4.1195e+000 +1.9996e+000 +2.7977e+000 +7.0554e-001 -1.7751e+000 +2.9977e+000 +1.0232e+000
